SNP	Assembly	Annotation_Chromosome	Annotation_Position	Allele_string	Most_severe_consequence	Gene_symbol	Gene_ID	Transcript_ID	Consequence	Impact	Biotype	Exon	Protein_position	Amino_acids
rs11120291					intron_variant	SRGAP2		ENST00000414007	intron_variant	MODIFIER	protein_coding			
rs11120291					intron_variant	SRGAP2		ENST00000419187	intron_variant	MODIFIER	protein_coding			
rs11120291					intron_variant	SRGAP2		ENST00000439126	intron_variant	MODIFIER	protein_coding			
rs11120291					intron_variant	SRGAP2		ENST00000471256	upstream_gene_variant	MODIFIER	processed_transcript			
rs77570671					intergenic_variant				intergenic_variant					
rs11277					3_prime_UTR_variant	SLC30A1		ENST00000367001	3_prime_UTR_variant	MODIFIER	protein_coding			
rs6540733					intergenic_variant				intergenic_variant					
rs3123307					intron_variant	ANGEL2		ENST00000360506	downstream_gene_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	ANGEL2		ENST00000366962	downstream_gene_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000366965	intron_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000366966	intron_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000366967	intron_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000366968	intron_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000517399	intron_variant	MODIFIER	protein_coding			
rs3123307					intron_variant	VASH2		ENST00000519906	upstream_gene_variant	MODIFIER	processed_transcript			
rs11120157					intron_variant	RP11-554K11.2		ENST00000417161	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs12117411					intron_variant	RP11-323I1.1		ENST00000456240	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs61818951					intron_variant	PROX1-AS1		ENST00000413560	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000433082	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000593620	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000598105	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000600591	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000601744	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs61818951					intron_variant	PROX1-AS1		ENST00000601907	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs17712208					intron_variant	PROX1-AS1		ENST00000451396	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs17712208					intron_variant	PROX1-AS1		ENST00000598091	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs17712208					intron_variant	PROX1-AS1		ENST00000601744	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs17712208					intron_variant	PROX1-AS1		ENST00000601854	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs340874					intron_variant	PROX1		ENST00000366958	upstream_gene_variant	MODIFIER	protein_coding			
rs340874					intron_variant	PROX1		ENST00000435016	upstream_gene_variant	MODIFIER	protein_coding			
rs340874					intron_variant	PROX1-AS1		ENST00000451396	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs340874					intron_variant	PROX1		ENST00000471129	intron_variant	MODIFIER	protein_coding			
rs340874					intron_variant	PROX1		ENST00000498508	upstream_gene_variant	MODIFIER	protein_coding			
rs340874					intron_variant	PROX1-AS1		ENST00000598091	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs340874					intron_variant	PROX1		ENST00000607425	upstream_gene_variant	MODIFIER	protein_coding			
rs340874					intron_variant	PROX1		ENST00000607726	upstream_gene_variant	MODIFIER	processed_transcript			
rs76378634					downstream_gene_variant	PROX1		ENST00000366958	downstream_gene_variant	MODIFIER	protein_coding			
rs72755403					intergenic_variant				intergenic_variant					
rs74139610					intergenic_variant				intergenic_variant					
rs1415287					intergenic_variant				intergenic_variant					
rs12068632					intron_variant	CDC42BPA		ENST00000334218	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000366764	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000366765	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000366766	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000366767	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000366769	intron_variant	MODIFIER	protein_coding			
rs12068632					intron_variant	CDC42BPA		ENST00000462553	downstream_gene_variant	MODIFIER	processed_transcript			
rs12068632					intron_variant	CDC42BPA		ENST00000478573	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs12068632					intron_variant	CDC42BPA		ENST00000535525	intron_variant	MODIFIER	protein_coding			
rs348330					intron_variant	ABCB10		ENST00000344517	intron_variant	MODIFIER	protein_coding			
rs348330					intron_variant	RNU4-21P		ENST00000362802	upstream_gene_variant	MODIFIER	snRNA			
rs1726669					intron_variant	ERO1LB		ENST00000327333	intron_variant	MODIFIER	protein_coding			
rs1726669					intron_variant	ERO1LB		ENST00000354619	intron_variant	MODIFIER	protein_coding			
rs1726669					intron_variant	ERO1LB		ENST00000366589	intron_variant	MODIFIER	protein_coding			
rs1726669					intron_variant	RNU2-70P		ENST00000410718	upstream_gene_variant	MODIFIER	snRNA			
rs62107261					non_coding_transcript_exon_variant	AC105393.2		ENST00000449119	non_coding_transcript_exon_variant	MODIFIER	lincRNA			
rs62107261					non_coding_transcript_exon_variant	AC105393.2		ENST00000449621	non_coding_transcript_exon_variant	MODIFIER	lincRNA			
rs35142762					regulatory_region_variant				regulatory_region_variant					
rs147020059					upstream_gene_variant	SOX11		ENST00000322002	upstream_gene_variant	MODIFIER	protein_coding			
rs147020059					upstream_gene_variant	AC108025.2		ENST00000420221	upstream_gene_variant	MODIFIER	antisense			
rs147020059					upstream_gene_variant	AC108025.2		ENST00000453678	upstream_gene_variant	MODIFIER	antisense			
rs147020059					upstream_gene_variant	AC010729.1		ENST00000455579	upstream_gene_variant	MODIFIER	3prime_overlapping_ncRNA			
rs147020059					upstream_gene_variant	AC107057.2		ENST00000458264	upstream_gene_variant	MODIFIER	antisense			
rs12468070					intergenic_variant				intergenic_variant					
rs12328987					intergenic_variant				intergenic_variant					
rs4668481					intron_variant	AC142119.1		ENST00000412381	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs4668481					intron_variant	AC130710.1		ENST00000426539	downstream_gene_variant	MODIFIER	lincRNA			
rs11680058					intron_variant	AC010880.1		ENST00000425176	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs11680058					intron_variant	AC010880.1		ENST00000427950	intron_variant,non_coding_transcript_variant	MODIFIER	lincRNA			
rs5023163					intergenic_variant				intergenic_variant					
rs7579323					regulatory_region_variant				regulatory_region_variant					
rs13023418					upstream_gene_variant	DNMT3A		ENST00000264709	upstream_gene_variant	MODIFIER	protein_coding			
rs13023418					upstream_gene_variant	DNMT3A		ENST00000380756	upstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs13023418					upstream_gene_variant	DNMT3A		ENST00000406659	upstream_gene_variant	MODIFIER	protein_coding			
rs41521945					intergenic_variant				intergenic_variant					
rs7603413					intron_variant	GPR113		ENST00000333478	intron_variant	MODIFIER	protein_coding			
rs7603413					intron_variant	GPR113		ENST00000433584	intron_variant	MODIFIER	protein_coding			
rs7603413					intron_variant	GPR113		ENST00000435303	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs7603413					intron_variant	EPT1		ENST00000442141	intron_variant	MODIFIER	protein_coding			
rs7603413					intron_variant	GPR113		ENST00000447444	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs7603413					intron_variant	GPR113		ENST00000459892	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7603413					intron_variant	GPR113		ENST00000481960	downstream_gene_variant	MODIFIER	processed_transcript			
rs7603413					intron_variant	GPR113		ENST00000487878	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs7603413					intron_variant	GPR113		ENST00000541401	intron_variant	MODIFIER	protein_coding			
rs72806909					intron_variant	MAPRE3		ENST00000233121	intron_variant	MODIFIER	protein_coding			
rs72806909					intron_variant	MAPRE3		ENST00000405074	intron_variant	MODIFIER	protein_coding			
rs72806909					intron_variant	AC013472.4		ENST00000416226	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs72806909					intron_variant	MAPRE3		ENST00000475633	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs72806909					intron_variant	MAPRE3		ENST00000494788	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs4665372					intron_variant	CGREF1		ENST00000260595	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	KHK		ENST00000260598	downstream_gene_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	KHK		ENST00000260599	downstream_gene_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000312734	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000402394	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000402550	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000404694	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000405600	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	KHK		ENST00000429697	downstream_gene_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	CGREF1		ENST00000440612	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs4665372					intron_variant	CGREF1		ENST00000452318	intron_variant	MODIFIER	protein_coding			
rs4665372					intron_variant	KHK		ENST00000464371	downstream_gene_variant	MODIFIER	retained_intron			
rs4665372					intron_variant	CGREF1		ENST00000467539	intron_variant,non_coding_transcript_variant	MODIFIER	retained_intron			
rs4665372					intron_variant	KHK		ENST00000490823	downstream_gene_variant	MODIFIER	processed_transcript			
rs1260326					missense_variant	GCKR		ENST00000264717	missense_variant,splice_region_variant	MODERATE	protein_coding		446.0	L/P
rs1260326					missense_variant	GCKR		ENST00000264717	missense_variant,splice_region_variant	MODERATE	protein_coding		446.0	L/R
rs1260326					missense_variant	GCKR		ENST00000411584	missense_variant,splice_region_variant	MODERATE	protein_coding		147.0	L/P
rs1260326					missense_variant	GCKR		ENST00000411584	missense_variant,splice_region_variant	MODERATE	protein_coding		147.0	L/R
rs1260326					missense_variant	GCKR		ENST00000424318	missense_variant,splice_region_variant	MODERATE	protein_coding		256.0	L/P
rs1260326					missense_variant	GCKR		ENST00000424318	missense_variant,splice_region_variant	MODERATE	protein_coding		256.0	L/R
rs1260326					missense_variant	GCKR		ENST00000472290	downstream_gene_variant	MODIFIER	retained_intron			
rs1260326					missense_variant	GCKR		ENST00000478147	splice_region_variant,non_coding_transcript_exon_variant	LOW	retained_intron			
rs8179236					intron_variant	GCKR		ENST00000264717	intron_variant	MODIFIER	protein_coding			
rs8179236					intron_variant	GCKR		ENST00000424318	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000332839	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000402441	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000403092	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000405269	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000405901	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000406391	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000406785	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000407929	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs1012311					intron_variant	SLC8A1		ENST00000408028	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000413479	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000417875	upstream_gene_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000427354	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000435515	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000444629	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1		ENST00000542024	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1		ENST00000542756	intron_variant	MODIFIER	protein_coding			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000593848	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000593878	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000596532	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000597170	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000597385	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000598247	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000599268	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000599740	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000599956	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs1012311					intron_variant	SLC8A1-AS1		ENST00000601679	intron_variant,non_coding_transcript_variant	MODIFIER	antisense			
rs11124906					intergenic_variant				intergenic_variant					
rs4952673					intron_variant	THADA		ENST00000330266	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000330266	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000398653	intron_variant,NMD_transcript_variant	MODIFIER	nonsense_mediated_decay			
rs62137415					intron_variant	THADA		ENST00000402796	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs62137415					intron_variant	THADA		ENST00000405006	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000405975	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000407351	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000408045	downstream_gene_variant	MODIFIER	nonsense_mediated_decay			
rs62137415					intron_variant	THADA		ENST00000415080	intron_variant	MODIFIER	protein_coding			
rs62137415					intron_variant	THADA		ENST00000473004	intron_variant,non_coding_transcript_variant	MODIFIER	processed_transcript			
rs62137415					intron_variant	THADA		ENST00000485353	downstream_gene_variant	MODIFIER	processed_transcript			
